nombre,edad,genero,provincia,ciudad,pizza,lugar_comida,musica,mus_relajada,mus_rapida,salir,actividades,photo,latitud,longitud
Daunte Benesenes,43,hombre,Badajoz,Alange,estresemana,mañana,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/496.jpg,38.7851386,-6.2472718
Nicanor Naceur,96,mujer,Soria,Castilruiz,estresemana,mañana,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/241.jpg,41.8769149,-2.059299
Kasee Sanga,58,hombre,Cordoba,Aguilar de la frontera,estresemana,noche,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/948.jpg,37.5146967,-4.6567166
Kellon Reichelt,53,mujer,Lleida,Ivars d'urgell,find de semana,tarde,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1549.jpg,41.6818893,0.9878083
Brison Moulai,73,mujer,Alicante,Benifallim,find de semana,noche,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1056.jpg,38.6627706,-0.399888
Gustav Llige,56,mujer,Melilla,Melilla,find de semana,mañana,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1499.jpg,35.29291145,-2.950720236037561
Uvaldo Arbuse,91,mujer,Teruel,"Castellar, el",find de semana,mañana,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/728.jpg,41.6231205,2.0713625
Thinh Couderc,59,hombre,Lugo,"Pontenova, a",estresemana,mañana,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1840.jpg,43.3478304,-7.1922195
Meleane Urri,81,mujer,Cuenca,Narboneta,find de semana,mañana,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1461.jpg,39.7509159,-1.474701
Kalie Aliberch,50,mujer,Malaga,Benahavís,find de semana,tarde,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/113.jpg,36.5222736,-5.0441068
Haydee Ybern,34,mujer,Guadalajara,Malaguilla,find de semana,noche,disco,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/274.jpg,40.8221438,-3.2565979
Raymundo Yar,74,hombre,Madrid,Pozuelo de alarcón,find de semana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1842.jpg,40.4346528,-3.814834
Faron Carpetano,82,mujer,Alicante,Rafal,find de semana,tarde,bar,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1069.jpg,38.1036225,-0.8499366
Kamala El hady,23,hombre,Ourense,Lobios,find de semana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/339.jpg,41.901747,-8.0840143
Anikka Piele,60,mujer,Avila,Guisando,estresemana,tarde,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1415.jpg,40.2223453,-5.1402931
Liezl Etxano,93,mujer,Ourense,Rairiz de veiga,estresemana,tarde,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/524.jpg,42.0827533,-7.8331457
Jamian Galizia,24,mujer,Huesca,Biescas,estresemana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1622.jpg,42.6285893,-0.3215867
Peter Avadani,87,hombre,Vizcaya,Markina-xemein,estresemana,tarde,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1075.jpg,43.2675586,-2.4974864
Seirra Ajdid,25,mujer,Asturias,Quirós,estresemana,noche,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1372.jpg,43.1519817,-5.9724397974829895
Jarmar Silion,67,mujer,Albacete,Robledo,estresemana,noche,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1504.jpg,38.7582877,-2.4491969
Valisa Mieza,34,hombre,Lugo,Trabada,find de semana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/790.jpg,43.4471608,-7.1942852
Gwenn Peragalo,30,mujer,Las_palmas,San bartolomé,find de semana,tarde,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1157.jpg,29.0017041,-13.6139122
Lathan Duric,46,mujer,Jaen,Villatorres,estresemana,tarde,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/628.jpg,37.93313015,-3.704123832722545
Indiana Akhayad,54,mujer,Jaen,Espelúy,find de semana,noche,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/615.jpg,38.0322769,-3.8623596
Despina Mihit,74,hombre,Asturias,Santo adriano,find de semana,mañana,bar,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/716.jpg,43.2885065,-5.979320574096952
Justen Stegaru,50,mujer,Soria,Bayubas de arriba,estresemana,noche,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1994.jpg,41.5571202,-2.8871843
Vessica Diaz varela,68,mujer,Zamora,Fresno de la ribera,estresemana,tarde,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1888.jpg,41.5287524,-5.5676104
Michelina Lepine,66,mujer,Alicante,Balones,estresemana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1499.jpg,38.7366221,-0.3424811
Reina Arquez,72,hombre,Cantabria,Santiurde de reinosa,find de semana,noche,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1606.jpg,43.06105,-4.08342
Joas Iñiguez de onsoño,56,mujer,Ciudad_real,Villarrubia de los ojos,find de semana,tarde,disco,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1534.jpg,39.2181465,-3.6070212
Dornell Fernandez llebrez,65,hombre,Asturias,Ribadedeva,estresemana,tarde,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1064.jpg,43.371847149999994,-4.568997786257299
Raney Gacia,46,hombre,Las_palmas,Agaete,estresemana,mañana,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1691.jpg,28.1008499,-15.7023479
Ingrid Tribano,64,mujer,Burgos,Monasterio de la sierra,find de semana,tarde,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/134.jpg,42.05119,-3.193151
Wylene Belerdas,33,mujer,Melilla,Melilla,estresemana,noche,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/421.jpg,35.29291145,-2.950720236037561
Chandra Morfe,99,hombre,Pontevedra,Campo lameiro,estresemana,tarde,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/398.jpg,42.5379231,-8.510121544272
Tannette Jankauskaite,86,hombre,Melilla,Melilla,estresemana,tarde,bar,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/439.jpg,35.29291145,-2.950720236037561
Jaycee Houllich,81,mujer,Madrid,Casarrubuelos,find de semana,mañana,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/402.jpg,40.1707803,-3.8308526
Delonta Jimenez orta,56,hombre,Murcia,Murcia,find de semana,noche,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/426.jpg,37.9923795,-1.1305431
Megin Kogut,52,mujer,Cadiz,Trebujena,estresemana,mañana,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1461.jpg,36.8693301,-6.1767074
Chaney El ayady,76,mujer,Caceres,Santa ana,find de semana,noche,disco,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1390.jpg,33.7494951,-117.8732213
Chiquita Legarda ereño,65,hombre,Toledo,Torrico,find de semana,noche,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1910.jpg,39.8301082,-5.2270015
Evett Maureira,71,hombre,Zamora,Pedralba de la pradería,estresemana,noche,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1920.jpg,42.0245478,-6.6938232
Bethel Mc lean,42,mujer,Guipuzcoa,Gaintza,estresemana,noche,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1378.jpg,43.0530503,-2.1331865
Shoni Sedlak,83,mujer,Caceres,Casas de don antonio,estresemana,tarde,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1696.jpg,39.2363894,-6.2908476
Kaly Alupei,69,hombre,Burgos,Villalbilla de burgos,estresemana,mañana,bar,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1754.jpg,42.3470908,-3.7796129
Johnie Truc,80,hombre,Leon,Valverde-enrique,find de semana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1807.jpg,42.3039103,-5.3004313
Loryn Simov,44,hombre,Lleida,"Portella, la",estresemana,noche,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1628.jpg,41.5234294,13.877691
Roshni Thibaut,49,hombre,Zamora,Molacillos,find de semana,tarde,disco,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/873.jpg,41.5822526,-5.6590964
Vinton Acuria,29,hombre,Murcia,Aledo,find de semana,tarde,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/602.jpg,32.69900905,-97.60396629774493
Jaron Gervacio,48,mujer,Castellon,Portell de morella,find de semana,noche,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/815.jpg,40.5324959,-0.2625418
Akash Ramirez montesinos,71,mujer,Ciudad_real,Cózar,find de semana,tarde,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/216.jpg,38.6608157,-3.0735807
Jamari Enano,63,hombre,Alava,Iruraiz-gauna,estresemana,tarde,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1528.jpg,42.83119595,-2.429649024504065
Robbin Palancares,43,hombre,Badajoz,Badajoz,estresemana,tarde,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/259.jpg,38.88964355,-6.980142450723942
Lindzie Becedillas,63,hombre,Burgos,Iglesiarrubia,find de semana,noche,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/151.jpg,41.9744459,-3.8469783
Corian Corugedo,98,hombre,Cuenca,Algarra,find de semana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1646.jpg,40.0016427,-1.4364787
Damita Budea,34,hombre,Alicante,Benilloba,find de semana,noche,bar,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1874.jpg,38.700229,-0.3898506
Ashle Orbara,57,hombre,Zaragoza,Lumpiaque,estresemana,noche,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/878.jpg,41.6295982,-1.3010144
Terica Subarroca,58,mujer,Malaga,Alhaurín de la torre,find de semana,noche,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1135.jpg,36.6627542,-4.562753
Shimeka Freytas,94,hombre,La_rioja,Ribafrecha,estresemana,tarde,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/432.jpg,42.3552837,-2.3876788
Nasha Saramet,84,hombre,Asturias,Villanueva de oscos,estresemana,tarde,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/283.jpg,43.3113558,-6.986268
Yaakov Esparducer,27,hombre,Vizcaya,Ugao-miraballes,estresemana,tarde,disco,montaña,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1272.jpg,43.1803743,-2.9016079
Amir Purja,40,mujer,Tarragona,Caseres,find de semana,mañana,bar,playa,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/751.jpg,41.0398052,0.2506419
Moshe Cure,97,mujer,Navarra,Burgui/burgi,find de semana,tarde,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/723.jpg,42.7200258,-1.0024325
Hannan Guisan,83,mujer,Toledo,Pelahustán,find de semana,tarde,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/815.jpg,40.1766457,-4.5979053
Alysha Ascue,84,mujer,Badajoz,"Garrovilla, la",find de semana,mañana,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/126.jpg,38.92035835,-6.47668606340013
Angle Ngua,42,hombre,Malaga,Carratraca,estresemana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1811.jpg,36.8539382,-4.8209062
Malarie Semo,37,mujer,Caceres,Monroy,find de semana,tarde,disco,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/715.jpg,39.637491,-6.21351
Shanee Caldarar,69,hombre,Zamora,Andavías,estresemana,tarde,disco,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/136.jpg,41.5957846,-5.8568492
Rasan De figueroa,36,mujer,Ciudad_real,Villarta de san juan,estresemana,tarde,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1474.jpg,39.2383954,-3.4235166
Krupa Di luca,91,mujer,Guipuzcoa,Elduain,estresemana,mañana,bar,montaña,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1099.jpg,43.1406884,-2.0006998
Latecia Hau,52,mujer,La_rioja,Sojuela,find de semana,noche,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1719.jpg,42.3701573,-2.5450196
Nicosha Tejonero,22,mujer,Soria,Cidones,estresemana,mañana,bar,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1257.jpg,41.8150609,-2.6405915
Syrena Guardabrazo,86,mujer,Leon,Villarejo de órbigo,find de semana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/509.jpg,42.445501,-5.9040383
Hillarie Plademunt,93,hombre,La_rioja,San millán de yécora,estresemana,mañana,bar,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/315.jpg,42.5469329,-3.096822
Terresa Laparte,90,mujer,Cordoba,Fuente obejuna,find de semana,mañana,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1179.jpg,38.2670779,-5.4196549
Merida Jan,35,hombre,Lugo,Becerreá,estresemana,mañana,disco,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1838.jpg,42.8544959,-7.1616043
Alicia Kromer,26,hombre,Asturias,Coaña,estresemana,noche,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/76.jpg,43.5143163,-6.752176
Tanera Cambelo,91,hombre,Lugo,Begonte,find de semana,mañana,disco,playa,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1735.jpg,43.150149,-7.6851632
Connan Coanda,67,hombre,Guadalajara,Alcoroches,estresemana,mañana,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1192.jpg,40.6274618,-1.7458401
Terea Martinsanz,46,mujer,Ciudad_real,"Labores, las",estresemana,noche,bar,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/594.jpg,37.470221300000006,-1.8934288211151884
Tymber Chendri,96,hombre,Castellon,Figueroles,estresemana,noche,bar,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1439.jpg,40.1174043,-0.2380778
Idella Achouch,21,hombre,Santa_cruz_de_tenerife,Alajeró,estresemana,mañana,bar,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1767.jpg,28.0619917,-17.2383666
Neysa Bieniek,43,mujer,Cadiz,Olvera,estresemana,noche,disco,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1123.jpg,36.9342358,-5.258998
Rockwell Capcha,38,hombre,Avila,Santa maría de los caballeros,find de semana,mañana,bar,montaña,bar,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1760.jpg,40.3887337,-5.4514771
Tristian Heckmann,53,mujer,Cordoba,Espejo,estresemana,noche,bar,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1136.jpg,37.678932,-4.5537827
Remona Ansorregui,90,mujer,Ourense,Verín,find de semana,noche,disco,montaña,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1283.jpg,41.9406091,-7.4406032
Maliha Yekhlef,96,mujer,Murcia,Yecla,find de semana,tarde,disco,playa,bar,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/202.jpg,38.613652,-1.1157373
Yvonna Krzysztof,25,hombre,Murcia,Archena,estresemana,tarde,bar,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1557.jpg,38.1178119,-1.3025236
Ryder Khadija,47,hombre,Cadiz,"Barrios, los",estresemana,noche,disco,playa,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/869.jpg,42.3429752,-3.7013613
Danen Ruiz de lira,84,mujer,Caceres,Descargamaría,estresemana,noche,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1956.jpg,40.3039618,-6.4862446
Nashawn Iusco,61,hombre,Toledo,Sevilleja de la jara,find de semana,noche,bar,playa,disco,gatos,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/15.jpg,39.5743406,-4.9647281
Porfirio De simone,54,hombre,Navarra,Uharte-arakil,estresemana,mañana,disco,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/477.jpg,42.9199485,-1.9687562
Malene Bouzzit,60,hombre,Jaen,Marmolejo,find de semana,mañana,disco,montaña,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1555.jpg,38.044816,-4.170945
Damika Trola,28,mujer,Huesca,Torres de alcanadre,estresemana,noche,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1389.jpg,41.967161,-0.1112241
Jusitn Trifoi,30,hombre,Sevilla,Sevilla,find de semana,mañana,disco,montaña,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1373.jpg,37.3886303,-5.9953403
Adina Popica,68,hombre,Zamora,Santa clara de avedillo,find de semana,mañana,bar,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/48.jpg,41.3396133,-5.6767612
Patina Perez ciriza,92,hombre,Murcia,Campos del río,estresemana,mañana,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1995.jpg,38.0405009,-1.3525268
Cristi Vanoni,23,mujer,Tarragona,Poboleda,estresemana,tarde,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/406.jpg,41.233358,0.844888
Valicia El mannachi,37,mujer,Soria,Fuentelsaz de soria,find de semana,tarde,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1596.jpg,41.866526,-2.4149229
Latora Pertoso,92,mujer,Soria,Quintana redonda,estresemana,mañana,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1213.jpg,41.6402715,-2.615214
Rihana Sangeorzan,61,mujer,Cuenca,Garaballa,estresemana,noche,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1740.jpg,39.8144683,-1.3763652
Aleisa Firan,97,mujer,Jaen,Baeza,estresemana,tarde,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1505.jpg,37.9945171,-3.4708163
Franciso Tintar,57,hombre,Asturias,Peñamellera alta,find de semana,tarde,bar,montaña,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1801.jpg,43.31052125,-4.712271866543464
Vue Arguero,39,hombre,Jaen,Villarrodrigo,find de semana,mañana,disco,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/477.jpg,38.4872582,-2.6363672
Ceasar Gucema,45,mujer,Barcelona,Guardiola de berguedà,estresemana,tarde,bar,playa,disco,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/406.jpg,42.2338584,1.8792389
Adriana Freige,67,hombre,Teruel,Cella,find de semana,tarde,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/362.jpg,40.4544298,-1.2859865
Allicia Schluter,29,mujer,Asturias,Caravia,estresemana,noche,disco,montaña,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1209.jpg,43.458107,-5.1897296943154245
Deidra Tseng,82,mujer,Ceuta,Ceuta,find de semana,noche,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1028.jpg,35.89442195,-5.355817352394269
Negar Macai,40,mujer,Murcia,Fuente álamo de murcia,estresemana,mañana,bar,montaña,disco,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1233.jpg,37.7226135,-1.1722273
Melessa Galeiras,72,hombre,Burgos,Valle de oca,find de semana,mañana,disco,playa,bar,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1856.jpg,42.43854775,-3.3256339036176774
Enio Nicoletti,42,mujer,Zaragoza,Torralba de los frailes,estresemana,tarde,disco,playa,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/21.jpg,41.0367198,-1.6609507
Malinda Timbela,64,mujer,A_coruna,Camariñas,find de semana,tarde,bar,playa,disco,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1913.jpg,43.1297203,-9.1851613
Kendl Puncernau,95,mujer,Girona,Albanyà,estresemana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/2023.jpg,41.000028,19.9999619
Takeia Garanger,46,hombre,Segovia,Samboal,estresemana,tarde,disco,montaña,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1373.jpg,41.2598732,-4.4168352
Ronnell Fajo,30,hombre,Lleida,Bausen,find de semana,tarde,disco,playa,disco,gatos,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1998.jpg,42.8347879,0.7163801
Stasha Mun,51,hombre,Jaen,Jabalquinto,estresemana,tarde,bar,montaña,disco,perros,netflix,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/307.jpg,38.0195785,-3.7275997
Li Gonzalez rubio,74,mujer,Huesca,Tierz,estresemana,mañana,disco,playa,bar,perros,deporte,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/1078.jpg,42.1322984,-0.3537028
Dasha Da mata,85,hombre,Alicante,Sax,estresemana,mañana,bar,montaña,bar,gatos,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/524.jpg,38.5350323,-0.818913
Aly Mcelroy,42,mujer,Castellon,"Salzadella, la",estresemana,tarde,disco,playa,bar,perros,salir,/home/veggiedev/Curso-Python/Django/buscoAmigos/templates/buscoAmigosApp/Images/632.jpg,40.4066847,0.1253124
